name;open;high;low;close;volume;marketCap;timestamp
"2781";1.0010166047;1.0024434906;0.998894577;0.9991801381;374960374.77;291321503.74;"2023-07-31T00:00:00.000Z"
"2781";0.9991899512;1.0013956524;0.998126187;0.9990353948;119628996;308486891.81;"2023-08-07T00:00:00.000Z"
"2781";0.9990522426;1.0019153687;0.9972208495;1.0003120929;297909146.81;312890367.58;"2023-08-14T00:00:00.000Z"
"2781";1.0002145786;1.0019826858;0.9923366844;0.9998163709;267583795.01;323937731.5;"2023-08-21T00:00:00.000Z"
"2781";0.9998357789;1.0016181281;0.9970259306;0.9993530309;646931913.58;382539144.2;"2023-08-28T00:00:00.000Z"
"2781";0.9992048439;1.0002587007;0.9983009014;0.9992515646;734576333.9;393668260.8;"2023-09-04T00:00:00.000Z"
"2781";0.9992762298;1.0009460892;0.9985421276;1.0000551672;2722144843.82;394084836.08;"2023-09-11T00:00:00.000Z"
"2781";0.9999946931;1.0011225549;0.998906755;0.9996920317;3893072076.2;393747297.69;"2023-09-18T00:00:00.000Z"
"2781";0.9996902422;1.0006139693;0.9985831322;0.9995359536;5564476510.85;406574820.54;"2023-09-25T00:00:00.000Z"
"2781";0.9995359536;1.0009841903;0.9988821429;0.9997187164;9674390923.56;409645919.09;"2023-10-02T00:00:00.000Z"
"2781";0.9996256804;1.0011431293;0.9982529355;1.0002510254;10068504908.67;467845572.83;"2023-10-09T00:00:00.000Z"
"2781";1.0002442953;1.0018889878;0.9960663493;0.999847938;12129640503.4;479654992.77;"2023-10-16T00:00:00.000Z"
"2781";1.0001004569;1.002807186;0.9981083103;1.002354856;16196391830.93;469789894.7;"2023-10-23T00:00:00.000Z"
"2781";1.0025733552;1.0028358542;0.9990360099;0.9998420174;11129463642.38;683492119.86;"2023-10-30T00:00:00.000Z"
"2781";0.9996547617;1.0008570962;0.9980462851;0.9996711095;11729728884.18;682163040.03;"2023-11-06T00:00:00.000Z"
"2781";0.9995435574;1.0014088964;0.9990826206;1.0004298207;13269076621.59;681580966.52;"2023-11-13T00:00:00.000Z"
"2781";1.0001775027;1.0011626716;0.9983096114;0.9996261017;12314101393.25;778335120.71;"2023-11-20T00:00:00.000Z"
"2781";0.9996261017;1.0009624009;0.9978477204;0.9999867109;13319374910.98;966640125.86;"2023-11-27T00:00:00.000Z"
"2781";0.9999632483;1.001776126;0.9981740497;0.9993065777;18484975066.04;1069399830.55;"2023-12-04T00:00:00.000Z"
"2781";0.9994399265;1.0081868957;0.9958467643;0.9975285796;21753788584.27;1652692137.17;"2023-12-11T00:00:00.000Z"
"2781";0.9968015522;1.0035618253;0.9967021484;0.9997911858;18651725061.53;1794966474.23;"2023-12-18T00:00:00.000Z"
"2781";0.9998346305;1.0045657319;0.9979817766;0.9986901497;19256020280.14;1798732206.85;"2023-12-25T00:00:00.000Z"
"2781";0.9987216266;1.0079488715;0.9981311109;1.0004182736;21754167355.44;1838905572.42;"2024-01-01T00:00:00.000Z"
"2781";1.0004182736;1.0056869149;0.9958169038;0.9980930729;32567255738.4;2015136568.12;"2024-01-08T00:00:00.000Z"
"2781";0.9976455868;1.0052994422;0.9976260641;1.000936044;24986896592.76;2616607373.55;"2024-01-15T00:00:00.000Z"
"2781";1.0014568951;1.0034472878;0.997073474;0.99974301;30258598696.59;2589019328.23;"2024-01-22T00:00:00.000Z"
"2781";0.9996610328;1.0014388202;0.9982618368;1.0000278291;28883684642;2584341762.1;"2024-01-29T00:00:00.000Z"
"2781";1.0000159436;1.0066052298;0.9984755835;1.0047978232;34712643599.42;2773179197.91;"2024-02-05T00:00:00.000Z"
"2781";1.0048929289;1.0063352101;0.9989589205;0.9997833327;39873092175.55;2842849229.59;"2024-02-12T00:00:00.000Z"
"2781";0.9999631967;1.004684313;0.9972334864;1.0003179941;39092690727.25;3307780757.21;"2024-02-19T00:00:00.000Z"
"2781";1.0005307802;1.0015170559;0.9951345509;0.9993735988;73973288118.63;3250499946.87;"2024-02-26T00:00:00.000Z"
"2781";0.9992638708;1.0058627551;0.985426824;1.0009748292;119317077546.45;3294447949.07;"2024-03-04T00:00:00.000Z"
"2781";1.0009748292;1.0130925836;0.9958990433;0.997762599;119636485902.44;3003494151.93;"2024-03-11T00:00:00.000Z"
"2781";0.9963523799;1.0020677984;0.9943646535;0.9999475029;80162755819.35;2622277860.73;"2024-03-18T00:00:00.000Z"
"2781";0.9999475029;1.0090504383;0.9961590588;1.0024794609;48161337750.57;2556169166.61;"2024-03-25T00:00:00.000Z"
"2781";1.0024794609;1.0097395948;0.9963092817;0.9993402878;56593918355.29;3522094481.78;"2024-04-01T00:00:00.000Z"
"2781";0.9993403566;1.00653274;0.9964803252;1.0013839655;68813874499.78;3961886163.35;"2024-04-08T00:00:00.000Z"
"2781";1.0013451688;1.0034086594;0.9972381544;1.0000459842;57549846676.77;3588931613.89;"2024-04-15T00:00:00.000Z"
"2781";1.0000459842;1.0048864326;0.9975979627;0.9993966725;51029003827.94;4415606350.02;"2024-04-22T00:00:00.000Z"
"2781";0.9993966725;1.0018430106;0.9952702865;1.0000970047;47953904564.54;3856875154.9;"2024-04-29T00:00:00.000Z"
"2781";1.0000970047;1.0025826313;0.9983950724;1.0002931495;41297846507.63;3817059577.13;"2024-05-06T00:00:00.000Z"
"2781";1.0002931495;1.0026758451;0.9982668773;0.9990538104;39215607732.07;3551406125.86;"2024-05-13T00:00:00.000Z"
"2781";0.9990538104;1.0017023022;0.9967317825;0.998982935;49316954794.13;3136567212.15;"2024-05-20T00:00:00.000Z"
"2781";0.998982935;1.0010516073;0.9969829385;0.9990591604;38991571065.28;2901277384.1;"2024-05-27T00:00:00.000Z"
"2781";0.9990591604;1.0031236485;0.9973059176;1.000196977;42615327057.3;3277356591.17;"2024-06-03T00:00:00.000Z"
"2781";1.0002087201;1.0016905658;0.9969750031;0.9988774525;37912576984.26;2544463279.39;"2024-06-10T00:00:00.000Z"
"2781";0.998878153;1.0025061599;0.9973286742;0.999717004;31274177192.95;2290132001.65;"2024-06-17T00:00:00.000Z"
"2781";0.9996659342;1.0024227727;0.9973375669;0.9991207181;31448078130.23;2077234787.57;"2024-06-24T00:00:00.000Z"
"2781";0.9988411509;1.00239903;0.996863961;0.9993719173;31311027371.7;1914437593.16;"2024-07-01T00:00:00.000Z"
"2781";0.9994535833;1.0024658339;0.9979602229;1.0009335399;24586234944.47;1932059850.91;"2024-07-08T00:00:00.000Z"
"2781";1.0009378252;1.0038329836;0.9981962888;1.0006684507;26149097231.94;1990286118.66;"2024-07-15T00:00:00.000Z"
"2781";1.0006684507;1.0024220921;0.9967707297;0.9996928727;27675713874.7;2007139879.4;"2024-07-22T00:00:00.000Z"
"2781";0.9996928727;1.001731335;0.9964307938;0.9989876845;42427735016.53;2002226677.11;"2024-07-29T00:00:00.000Z"
"2781";0.9989876845;1.0020749133;0.9946607114;0.9984448795;57924889017.09;1903044756.32;"2024-08-05T00:00:00.000Z"
