name;open;high;low;close;volume;marketCap;timestamp
"2781";0.996413;1.06139;0.982746;1.0103967066;14143220.53;178350743.84;"2018-11-01T00:00:00.000Z"
"2781";1.0128178952;1.0428646731;0.9785832076;1.0165651269;20975704.09;254230217.99;"2018-12-01T00:00:00.000Z"
"2781";1.0189458668;1.044891531;0.9891688257;1.0124848392;30016994.15;297790025.1;"2019-01-01T00:00:00.000Z"
"2781";1.0117652244;1.037757876;0.9986583461;1.0136727933;31630078.72;234118356.73;"2019-02-01T00:00:00.000Z"
"2781";1.0131166326;1.0491488767;0.9929548656;1.0014944265;24262614.98;246270111;"2019-03-01T00:00:00.000Z"
"2781";1.0013937788;1.0248551971;0.9891502803;1.0153044691;81415438.18;296148387.03;"2019-04-01T00:00:00.000Z"
"2781";1.0152087424;1.0237245769;0.9825827753;1.001047213;98020521.22;333225825.93;"2019-05-01T00:00:00.000Z"
"2781";1.0006545199;1.0390427442;0.9918338605;1.0031924067;184930416.33;366985179.17;"2019-06-01T00:00:00.000Z"
"2781";1.0031924067;1.0179735432;0.9856358331;1.0016925474;76363106.61;436048258.41;"2019-07-01T00:00:00.000Z"
"2781";1.0016145163;1.0284901754;0.986851924;1.0034421441;88557732.51;453985394.45;"2019-08-01T00:00:00.000Z"
"2781";1.0034558031;1.0550469789;0.9900571066;1.0013855557;176210396.67;427374808.37;"2019-09-01T00:00:00.000Z"
"2781";1.0006841991;1.0405766725;0.9679258994;1.0049746614;238812359.16;464314215.43;"2019-10-01T00:00:00.000Z"
"2781";1.0052614573;1.0315317474;0.9850440361;0.9976578241;225316662.19;454059447.85;"2019-11-01T00:00:00.000Z"
"2781";0.9978691392;1.03440096;0.981534749;1.0037295044;267041315.49;518524365.59;"2019-12-01T00:00:00.000Z"
"2781";1.0037295044;1.0518677996;0.9884552438;1.0283741107;361818895.78;449187881.35;"2020-01-01T00:00:00.000Z"
"2781";1.0285948916;1.0467983726;0.9915051325;1.0045862715;938837731.83;441099168.8;"2020-02-01T00:00:00.000Z"
"2781";1.0047801079;1.0790990321;0.9292217459;1.0013338971;757273270.63;687838790.93;"2020-03-01T00:00:00.000Z"
"2781";1.0013338971;1.0149206976;0.9667869171;1.0018213282;588729707.56;724193404.64;"2020-04-01T00:00:00.000Z"
"2781";1.0018213282;1.0175569426;0.9624389578;1.0024694829;437098475.84;728548294.24;"2020-05-01T00:00:00.000Z"
"2781";1.0021796796;1.0126125097;0.9825286742;0.9997029715;230378726.08;926644567.6;"2020-06-01T00:00:00.000Z"
"2781";0.9999579286;1.0130688552;0.9918745662;1.0064833322;352387843.6;1082806731.25;"2020-07-01T00:00:00.000Z"
"2781";0.99813818;1.13901303;0.00923193;0.92817246;15545152977.5;1362766219.96;"2020-08-01T00:00:00.000Z"
"2781";0.9282127;1.02140604;0.91152181;1.00056409;14547431993.97;2526168012.59;"2020-09-01T00:00:00.000Z"
"2781";1.00056569;1.00257373;0.996671;1.00027771;15574518955.12;2925453141.19;"2020-10-01T00:00:00.000Z"
