name;open;high;low;close;volume;marketCap;timestamp
"2781";0.9981212841;1.0102817248;0.9919185553;1.004970321;50740084.97;882448424.78;"2023-01-01T00:00:00.000Z"
"2781";1.0049791153;1.0088591325;0.991042134;0.9978479117;65434849.55;876194350.68;"2023-02-01T00:00:00.000Z"
"2781";0.9978931016;1.0159150171;0.962329096;0.999083506;685701682.91;877279306.27;"2023-03-01T00:00:00.000Z"
"2781";0.9991344268;1.0086231103;0.9879827936;0.998338735;790668037.57;967904175.64;"2023-04-01T00:00:00.000Z"
"2781";0.998265846;1.0052818191;0.9872635834;0.9976575676;546510487.36;1024605377.16;"2023-05-01T00:00:00.000Z"
"2781";0.9976481249;1.0101722668;0.9890549954;0.9976446632;443225074.14;984566475.31;"2023-06-01T00:00:00.000Z"
"2781";0.9976861653;1.0086387016;0.9883334147;0.9998280006;278854458;549488735.51;"2023-07-01T00:00:00.000Z"
"2781";0.9998289744;1.0076164794;0.9889844487;0.9933493595;175226172.24;501811056.32;"2023-08-01T00:00:00.000Z"
"2781";0.9933628548;1.005527959;0.988236496;0.9954714145;142929415.55;483861771.04;"2023-09-01T00:00:00.000Z"
"2781";0.9954058149;1.0099101454;0.9863933172;0.9983958166;70336284.4;438120495.74;"2023-10-01T00:00:00.000Z"
"2781";0.9983786204;1.0101721813;0.9876745434;0.9999240847;165018667.66;446606249.71;"2023-11-01T00:00:00.000Z"
"2781";0.9999399424;1.0069892715;0.9868998716;1.0006846309;111574638.7;372894226.59;"2023-12-01T00:00:00.000Z"
"2781";1.0006988637;1.0253060343;0.9644497236;1.0001318116;77157656.35;352897516.08;"2024-01-01T00:00:00.000Z"
"2781";1.0001318116;1.006295349;0.9973099194;0.9992704954;79331546.27;202653127.44;"2024-02-01T00:00:00.000Z"
"2781";0.9991129321;1.0207754726;0.9912294579;0.9989799674;162596214.44;147583954.55;"2024-03-01T00:00:00.000Z"
"2781";0.9989799674;1.4414090777;0.996587454;1.0002944948;102225312.05;148297253.17;"2024-04-01T00:00:00.000Z"
"2781";1.0002951592;1.012130586;0.9947755603;0.999965896;103262101.48;145727318.68;"2024-05-01T00:00:00.000Z"
"2781";0.9999658965;1.0225647721;0.9959797807;0.9998821051;86542618.22;121386027.32;"2024-06-01T00:00:00.000Z"
"2781";0.9998387951;1.1828654897;0.9991273234;1.0019571272;53353969.45;114623700.77;"2024-07-01T00:00:00.000Z"
"2781";1.0019838688;1.0145357073;0.9993128523;1.0003018936;0;0;"2024-08-01T00:00:00Z"
